method,total_cost,peak_total_load_kw,peak_ev_load_kw,peak_to_average_ratio,deadline_violation_rate,strict_deadline_violation_rate,severe_deadline_violation_rate,average_remaining_kwh,unserved_energy_ratio,fairness_jain,runtime_s,capacity_violation_rate,capacity_violation_max_kw,total_admm_iterations,active_slots,avg_admm_iterations,avg_final_primal_residual,avg_final_dual_residual,V,beta
online_lyapunov_admm,748.3366172717656,159.43636594692526,101.92004018039121,1.7211153394547871,0.0,0.0,0.0,2.2215535264588637e-07,1.1949661132117227e-08,0.9999999999999991,0.19592719999491237,0.020833333333333332,3.3867115498603084,1884,45,41.86666666666667,0.00011858212827004186,0.00552138839941324,0.05,0.015
online_lyapunov_admm,748.1114588150754,159.43636594692526,99.88273004326165,1.7211153355546638,0.0,0.0,0.0,1.294258553749539e-07,6.961772899212428e-09,0.9999999999999992,0.19089050000184216,0.020833333333333332,3.3867115498603084,1710,45,38.0,1.9127278241734837e-05,0.004907641698903717,0.1,0.015
online_lyapunov_admm,746.2195997115451,159.43636594692526,98.24713250649867,1.7211153330012543,0.0,0.0,0.0,6.842242377069762e-08,3.6804189868035535e-09,0.9999999999999992,0.1345244999974966,0.020833333333333332,3.3867115498603084,1537,46,33.41304347826087,1.4212514544486936e-05,0.005750666603749374,0.2,0.015
online_lyapunov_admm,732.9929800896007,153.58563403076477,102.62636153898109,1.6579566885866135,0.0,0.0,0.0,1.5805647952671382e-08,8.501804469641832e-10,0.9999999999999997,0.027358399995137006,0.0,0.0,1472,45,32.71111111111111,5.8486970992931623e-05,0.005879718334069125,0.5,0.015
online_lyapunov_admm,717.3222301659013,148.0166746263745,104.01528297843917,1.5978397795842185,0.0,0.0,0.0,2.7755575615628914e-19,1.4929630062179956e-20,0.9999999999999997,0.02358539999113418,0.0,0.0,1433,46,31.152173913043477,0.00012850524504344667,0.006397265788605749,1.0,0.015
online_lyapunov_admm,692.6539827323318,152.2400337576961,111.5988583951162,1.6600659458788471,0.34,0.34,0.34,0.41171698215579267,0.022146116942506983,0.9986181613411869,0.023208400001749396,0.0,0.0,1275,46,27.717391304347824,0.00016168499901816067,0.005384565745258818,2.0,0.015
online_lyapunov_admm,665.3847805929463,152.2400337576961,111.5988583951162,1.6823197217312407,0.42,0.42,0.42,0.9510901020617222,0.05115881427293089,0.9943491091560345,0.01905319999787025,0.0,0.0,1135,46,24.67391304347826,0.00018741967660459665,0.005667616578427039,5.0,0.015
