p_ref_ratio,total_cost_mean,total_cost_std,total_cost_min,total_cost_max,peak_total_load_kw_mean,peak_total_load_kw_std,peak_total_load_kw_min,peak_total_load_kw_max,peak_ev_load_kw_mean,peak_ev_load_kw_std,peak_ev_load_kw_min,peak_ev_load_kw_max,peak_to_average_ratio_mean,peak_to_average_ratio_std,peak_to_average_ratio_min,peak_to_average_ratio_max,deadline_violation_rate_mean,deadline_violation_rate_std,deadline_violation_rate_min,deadline_violation_rate_max,strict_deadline_violation_rate_mean,strict_deadline_violation_rate_std,strict_deadline_violation_rate_min,strict_deadline_violation_rate_max,severe_deadline_violation_rate_mean,severe_deadline_violation_rate_std,severe_deadline_violation_rate_min,severe_deadline_violation_rate_max,average_remaining_kwh_mean,average_remaining_kwh_std,average_remaining_kwh_min,average_remaining_kwh_max,unserved_energy_ratio_mean,unserved_energy_ratio_std,unserved_energy_ratio_min,unserved_energy_ratio_max,fairness_jain_mean,fairness_jain_std,fairness_jain_min,fairness_jain_max,worst_user_satisfaction_mean,worst_user_satisfaction_std,worst_user_satisfaction_min,worst_user_satisfaction_max,p95_remaining_kwh_mean,p95_remaining_kwh_std,p95_remaining_kwh_min,p95_remaining_kwh_max,deadline_weighted_satisfaction_mean,deadline_weighted_satisfaction_std,deadline_weighted_satisfaction_min,deadline_weighted_satisfaction_max,runtime_s_mean,runtime_s_std,runtime_s_min,runtime_s_max,capacity_violation_rate_mean,capacity_violation_rate_std,capacity_violation_rate_min,capacity_violation_rate_max,capacity_violation_max_kw_mean,capacity_violation_max_kw_std,capacity_violation_max_kw_min,capacity_violation_max_kw_max,total_admm_iterations_mean,total_admm_iterations_std,total_admm_iterations_min,total_admm_iterations_max,active_slots_mean,active_slots_std,active_slots_min,active_slots_max,avg_admm_iterations_mean,avg_admm_iterations_std,avg_admm_iterations_min,avg_admm_iterations_max,avg_final_primal_residual_mean,avg_final_primal_residual_std,avg_final_primal_residual_min,avg_final_primal_residual_max,avg_final_dual_residual_mean,avg_final_dual_residual_std,avg_final_dual_residual_min,avg_final_dual_residual_max,V_mean,V_std,V_min,V_max,beta_mean,beta_std,beta_min,beta_max,alpha_mean,alpha_std,alpha_min,alpha_max,deadline_floor_relaxation_slots_mean,deadline_floor_relaxation_slots_std,deadline_floor_relaxation_slots_min,deadline_floor_relaxation_slots_max,deadline_floor_relaxation_rate_mean,deadline_floor_relaxation_rate_std,deadline_floor_relaxation_rate_min,deadline_floor_relaxation_rate_max,deadline_floor_excess_kw_sum_mean,deadline_floor_excess_kw_sum_std,deadline_floor_excess_kw_sum_min,deadline_floor_excess_kw_sum_max
0.7,781.8081073740567,35.53607802074213,717.7271723438025,852.789403063254,145.75824627601972,7.244525310377098,130.99309667458618,160.1835039809011,95.99101347382312,10.727334436223689,76.60066463799546,109.75085839511624,1.59901486583693,0.08109229879701205,1.4616337020941657,1.7706745099171752,0.148,0.21570094239878537,0.0,0.54,0.14933333333333332,0.2171751769223738,0.0,0.54,0.13799999999999998,0.20351056907231604,0.0,0.5,0.24831930004298022,0.47016969431047884,0.0,1.5652829715819632,0.013144998185745795,0.024605848411207974,0.0,0.0800321136487169,0.9985586377941593,0.0032647016516016533,0.9885409012182769,0.9999999999999997,0.9424841710599058,0.1044710110272209,0.6611159665660997,0.9999999999999999,0.597194630079927,1.086215114741762,0.0,3.520131092757799,0.9849554233057922,0.0283656309233632,0.9051954281018023,1.0,0.044596523329770814,0.009818344232779228,0.027881099988007918,0.07076969998888671,0.00486111111111111,0.010500144437369394,0.0,0.041666666666666664,0.4860286540456523,1.4188850664827877,0.0,6.013949415375265,1842.1666666666667,289.53745315867025,1325,2347,42.86666666666667,4.183162747815658,33,48,43.57139623891904,9.398765433666215,28.4468085106383,71.12121212121212,7.552482275752655e-05,2.7829595190865544e-05,2.9051829957266724e-05,0.00014886706875005853,0.008116436685136737,0.0026189005328321408,0.004265342561340739,0.014815396642976684,0.8,0.0,0.8,0.8,0.014999999999999998,0.0,0.015,0.015,0.02,0.0,0.02,0.02,0.8666666666666667,1.332183412176477,0,4,0.02136962320938314,0.033584928847277,0.0,0.11428571428571428,26.676257531303506,50.51164616339023,0.0,168.14618946986946
0.8,796.1128459499627,34.675914030088265,735.823551379447,868.4298596683399,147.60395733679346,5.9088126235960425,135.51766447533868,161.21492094566165,94.25840057058595,9.879554392030444,75.14229321163263,109.75085839511624,1.6141128044639232,0.06609823296815077,1.5121192693930001,1.782075832045922,0.07466666666666667,0.17026821302819883,0.0,0.5,0.07466666666666667,0.17026821302819883,0.0,0.5,0.07200000000000001,0.1639680372553728,0.0,0.46,0.11875411257878184,0.3012059157725212,0.0,1.1116479471720566,0.0062278587005721855,0.015643335885254808,0.0,0.05568749237414629,0.9994743221524622,0.0014607250961226619,0.9943894402998011,0.9999999999999998,0.9724060561214166,0.06728524697236117,0.7649217847716051,0.9999999999999999,0.29446997933660024,0.7424495500908946,0.0,2.7609398766925657,0.9927721763198674,0.018273426916414703,0.9321794604212247,1.0,0.05075593666891412,0.030375194050148564,0.02314430000842549,0.1671277999994345,0.004166666666666667,0.010088212460656297,0.0,0.041666666666666664,0.40324176393171646,1.1508957256776098,0.0,4.934419996145664,1606.5,203.31354247005814,1165,1988,42.86666666666667,4.183162747815658,33,48,37.99192252974982,7.293909270089572,26.477272727272727,58.0,7.788543637646711e-05,2.845667397620919e-05,4.3975572578395e-05,0.0001585076609030263,0.006898991915255854,0.0017746676231068601,0.004023140819023463,0.011516583776967048,0.8,0.0,0.8,0.8,0.014999999999999998,0.0,0.015,0.015,0.02,0.0,0.02,0.02,0.36666666666666664,0.8899179866642238,0,3,0.009084046035265548,0.022407386424974387,0.0,0.08571428571428572,12.752406669337507,32.334662137284916,0.0,119.31616705704914
0.82,798.5562833439304,34.64843531261118,737.7919980902477,870.5515158762767,148.15649984644452,5.897190605478319,136.6403720154883,161.5739215894809,94.31667747934172,9.931668926806918,75.14863761073687,109.7508583951162,1.619518641252101,0.06600825760735615,1.5118999999997484,1.786044238737353,0.07266666666666667,0.16554889544061954,0.0,0.46,0.07333333333333333,0.16694689085998607,0.0,0.46,0.058,0.14868156205983216,0.0,0.46,0.1026007477154297,0.2707040291873097,0.0,1.0290751303932795,0.005374629863777564,0.014022137005340706,0.0,0.05155104511458217,0.9995834536049204,0.0012179183984964246,0.9953335312839758,0.9999999999999997,0.9762933543644673,0.06010855911442773,0.7776843843394581,0.9999999999999999,0.25902076016694964,0.676652963096955,0.0,2.6361295205611364,0.9937592369632494,0.01641160919984187,0.9370046013629024,1.0000000000000002,0.05252643667142062,0.03495462406770832,0.023096000018995255,0.17921329999808222,0.00486111111111111,0.010500144437369392,0.0,0.041666666666666664,0.4660659561688031,1.2616034361348687,0.0,4.934419996145635,1565.6,188.46797953590107,1219,2003,42.86666666666667,4.183162747815658,33,48,37.066235653178616,7.276941289830124,27.704545454545453,57.484848484848484,7.279585858459857e-05,2.400405229632178e-05,2.8710033672606605e-05,0.0001296979445264437,0.006449783073478745,0.0014532279221237108,0.003609154301241946,0.009600144541984379,0.8,0.0,0.8,0.8,0.014999999999999998,0.0,0.015,0.015,0.02,0.0,0.02,0.02,0.3333333333333333,0.8022955570857538,0,3,0.00832647027768979,0.020656206339628256,0.0,0.08571428571428572,11.015688415416253,29.054842976272884,0.0,110.46730742734208
0.9,806.9448612034938,34.56322267775776,744.9835720764406,879.1281209074723,150.2684107357872,5.672158917023596,137.74642585599483,161.57392158948088,94.97310717931067,9.48175144468236,78.1004023393504,109.75085839511623,1.6405490385342607,0.06217742551778305,1.5340652410465205,1.7860442387373523,0.044000000000000004,0.13435927133288364,0.0,0.46,0.05733333333333333,0.14890249837725528,0.0,0.46,0.043333333333333335,0.13236140007526764,0.0,0.46,0.052670925229929846,0.17003319159225444,0.0,0.7139440247778809,0.0027311997146673927,0.008719460592161976,0.0,0.03576469739050577,0.9998514525554992,0.0005057170908120884,0.9977985853056388,1.0,0.9876261832680867,0.03936921250306071,0.8356780946913932,0.9999999999999999,0.13308070661229401,0.4273476869568332,0.0,1.801075874120964,0.9968349832952111,0.010244423661531303,0.9562150707562506,1.0000000000000002,0.06994237333225707,0.06096250083383464,0.02399139999761246,0.2307489000086207,0.00972222222222222,0.015214515486254614,0.0,0.0625,0.8645582775545573,1.7714109890303091,0.0,7.646145850625942,1382.5333333333333,107.76594476259515,1186,1689,42.86666666666667,4.183162747815658,33,48,32.69851680668566,5.268162300025999,26.782608695652176,46.916666666666664,7.139656025993802e-05,2.3235646092105865e-05,3.53978659835717e-05,0.00012804712793220487,0.00563748824370175,0.001753832586579609,0.0032617028691981674,0.010516624124227814,0.8,0.0,0.8,0.8,0.014999999999999998,0.0,0.015,0.015,0.02,0.0,0.02,0.02,0.2,0.5508613944197477,0,2,0.004990497307570479,0.014014380356917837,0.0,0.05714285714285714,5.652863671920838,18.247282892060948,0.0,76.65733954804074
1.0,813.8259085843289,35.4486820328991,751.7456881739661,888.5376378131476,152.6368699438808,4.85216841773025,142.28201057039175,162.42933900125678,96.60816295699487,8.4154889504566,78.35871082217902,107.99085839511623,1.6654431095783642,0.05747034249289077,1.5724419078855754,1.7860442387373525,0.042,0.1282615861540727,0.0,0.44,0.042,0.1282615861540727,0.0,0.44,0.015333333333333334,0.08028970532770185,0.0,0.44,0.02516433385977501,0.09114100922958228,0.0,0.46726104127586365,0.001298012909687904,0.0046204864506831774,0.0,0.02340722684639469,0.9999571622921639,0.0001833452764943954,0.9990087490876809,0.9999999999999998,0.9936903893398943,0.021406724151640008,0.8967158355873479,0.9999999999999999,0.06353990173135626,0.21931505555492745,0.0,1.0861510198144122,0.9984814572691063,0.005557906609793443,0.9713426244728178,1.0000000000000002,0.12078569666870559,0.0885398108647706,0.017827400006353855,0.2848455000203103,0.015277777777777777,0.01967569115628851,0.0,0.08333333333333333,1.3155188876142168,1.9667028645890337,0.0,7.664924500360883,1189.7,132.2172063506578,944,1427,42.7,4.170090547267985,33,47,28.319603564390043,5.482529941327618,20.95744680851064,39.82857142857143,7.174411188642791e-05,5.780916903952305e-05,2.9904612953256115e-05,0.0003616093318676994,0.004749399384441152,0.0015645366334235242,0.0022455868288719675,0.00909444681934695,0.8,0.0,0.8,0.8,0.014999999999999998,0.0,0.015,0.015,0.02,0.0,0.02,0.02,0.1,0.30512857662936466,0,1,0.002522964840038011,0.00773879369181658,0.0,0.02857142857142857,2.7005730113989386,9.78357087976861,0.0,50.1645070251584
