method,total_cost,peak_total_load_kw,peak_ev_load_kw,peak_to_average_ratio,deadline_violation_rate,average_remaining_kwh,fairness_jain,runtime_s,capacity_violation_rate,capacity_violation_max_kw,solver_status,total_admm_iterations,active_slots,avg_admm_iterations,avg_final_primal_residual,avg_final_dual_residual,V,beta
online_lyapunov_admm,755.2358838538994,176.53839425353743,98.87939702757868,1.9057317338729145,0.0,7.383289652249104e-07,0.9999999999999764,0.015575800003716722,0.0,0.0,,920.0,45.0,20.444444444444443,4.3319696642655465e-05,0.0024826246763886358,0.5,0.015
online_lyapunov_admm,754.1172220693784,169.8011448855395,97.31694858381059,1.8330927066233926,0.02,0.002073021536611366,0.9999989213503997,0.01687999998102896,0.0,0.0,,1035.0,45.0,23.0,9.998727782099645e-05,0.003616717011633275,1.0,0.015
online_lyapunov_admm,752.4274662910374,165.78252440953344,97.45702824056065,1.7898974295886867,0.04,0.0065172036112448005,0.9999906638685535,0.016374300001189113,0.0,0.0,,1021.0,46.0,22.195652173913043,0.00010176299996782898,0.0043218780860868125,2.0,0.015
online_lyapunov_admm,751.5299638518891,164.1976366398166,97.1995159277864,1.773017038291348,0.04,0.011978368941597787,0.9999812968170845,0.017850800009910017,0.0,0.0,,992.0,46.0,21.565217391304348,0.000143297676727736,0.004687028937464317,3.0,0.015
online_lyapunov_admm,750.6111716731463,162.8933437766091,100.2657243020332,1.7590373111509447,0.04,0.01444633102841746,0.9999735503879265,0.0172811999800615,0.0,0.0,,997.0,45.0,22.155555555555555,7.270139761923038e-05,0.0044873889194892705,5.0,0.015
online_lyapunov_admm,749.9852737274107,162.12884956189782,99.69756273637239,1.7508002796792936,0.04,0.014874531863718763,0.9999707527233644,0.016273599991109222,0.0,0.0,,975.0,45.0,21.666666666666668,6.46259284830166e-05,0.004527999707472637,8.0,0.015
