slot,hour,price,base_forecast_kw,base_actual_kw,transformer_capacity_kw,available_ev_capacity_kw,uncontrolled_capped_ev_load_kw,greedy_deadline_price_ev_load_kw,offline_centralized_lp_ev_load_kw,online_lyapunov_admm_ev_load_kw
13,6.5,0.5918988297282997,43.57992104663645,42.84642273151871,156.04965439706496,108.35493808763032,13.2,7.417137603831161,13.2,13.199977838858253
14,7.0,0.6865662877972031,45.13057567782443,50.12987956258008,156.04965439706496,106.71124417857106,20.4,11.944161568272353,5.562143786647151,20.399939106029272
15,7.5,0.6885463206628357,46.63612428312431,48.07354779083295,156.04965439706496,105.1153626569532,17.92054872368738,11.944161568272353,0.0,17.920538544069423
16,8.0,0.7001353612155393,48.07607781242106,48.05172142326065,156.04965439706496,103.58901191589862,13.8,11.944161568272353,0.0,13.800021707020477
17,8.5,0.6552266310317532,49.433731000670534,56.262147492626454,156.04965439706496,102.14989953635418,25.362143786647145,19.199515565745287,13.616287424302644,25.36210378212951
18,9.0,0.6544848880777898,50.697400342677845,48.175550852952135,156.04965439706496,100.81041003382644,34.199999999999996,31.337166680649837,20.4,34.19991883178199
19,9.5,0.6483816216100315,51.86169699878106,50.06576055305258,156.04965439706496,99.57625557835702,47.16788939145081,40.26664945791457,35.93835010333657,47.16781319378971
20,10.0,0.5882755788876607,52.92870565685288,44.43406366509764,156.04965439706496,98.4452264008009,49.800000000000004,43.898568435091185,34.488,49.80003506311625
21,10.5,0.5566031420553642,53.9088728640776,61.33785528815807,156.04965439706496,97.4062491611427,64.2,50.17721733327168,43.7258910936024,64.19968952930196
22,11.0,0.5202891531680919,54.821344056924225,59.439802401736785,156.04965439706496,96.43902969672527,60.16749407027255,75.5592988567548,56.400000000000006,60.167503572972386
23,11.5,0.5407811934164085,55.69344701401885,60.13246476000159,156.04965439706496,95.51460056220496,60.20341351679805,80.35818686448162,49.800000000000004,60.203337615364234
24,12.0,0.5077940028780722,56.55902514996932,59.83230746296179,156.04965439706496,94.59708773809747,50.064,55.41046940448367,77.4,50.06395984973409
25,12.5,0.4613417364688941,57.45540109902627,58.00034185760413,156.04965439706496,93.64692923209712,43.56266281989997,44.426662819899974,70.80000000000001,43.56258603729286
26,13.0,0.5178702665478825,58.4189153844939,59.497466599530604,156.04965439706496,92.62560408950142,32.60395432033823,43.278326501181084,43.278326501181084,32.60452144800207
27,13.5,0.5147953882792222,59.47923530518867,58.20187586292966,156.04965439706496,91.50166497356497,11.288,22.561284797141067,64.93110772002427,11.288199246305181
28,14.0,0.5208594639203571,60.65293921829766,59.606600724941636,156.04965439706496,90.25753882566943,10.73980651489222,10.73980651489222,25.13980651489222,10.739821532997722
29,14.5,0.635361794518977,61.937197289743494,62.220457518049436,156.04965439706496,88.89622526993685,0.0,0.0,0.0,0.0
30,15.0,0.7352773391627698,63.30461550384376,71.31470692740396,156.04965439706496,87.44676196299056,14.4,4.675641979600277,14.4,14.399980765481839
31,15.5,0.7610241045983146,64.7004019066441,67.69112759425477,156.04965439706496,85.9672283760222,32.0,13.503638705587889,32.0,31.99993712811125
32,16.0,0.7898928621068477,66.04288429510547,65.72354158718498,156.04965439706496,84.54419704425317,74.4,35.0217693829789,74.4,68.0567601862206
33,16.5,0.8526466841118747,67.2280279610894,64.0218567873658,156.04965439706496,83.2879447583102,83.2879447583102,40.98327030338246,83.2879447583102,72.85159769298569
34,17.0,0.9547451335309749,68.13800028839286,64.58945093017229,156.04965439706496,82.32337409136852,82.32337409136849,51.46759300323272,82.32337409136852,77.1917360539084
35,17.5,0.969959466750794,68.65309969443253,77.65899722595876,156.04965439706496,81.77736872096648,81.77736872096646,58.70569710109406,81.77736872096648,75.92663680480602
36,18.0,0.9925004349650817,68.66565439706494,71.51320627257192,156.04965439706496,81.76406073617612,81.7640607361761,60.40680458368107,2.6400000000000023,72.18590407056861
37,18.5,0.9986634654861386,68.09396651815139,68.47127948297066,156.04965439706496,82.37004988782448,82.37004988782445,60.31676247364985,0.0,69.81015195528572
38,19.0,0.9922604127639569,66.89417145876976,64.98544584524805,156.04965439706496,83.641832650769,83.641832650769,72.71588932428669,27.063135257348307,70.00364951224928
39,19.5,0.9861537191614347,65.06807963641094,59.07466097604636,156.04965439706496,85.57748998246936,85.57748998246934,85.57748998246936,85.57748998246936,72.45561035574339
40,20.0,0.9402930536011742,62.66565439706494,62.31396666568862,156.04965439706496,88.12406073617612,88.12406073617613,88.12406073617613,88.12406073617613,77.19610228746207
41,20.5,0.881553203394832,59.781648239687264,64.22585832930102,156.04965439706496,91.18110726299646,91.18110726299645,91.18110726299648,91.18110726299646,88.69655260988065
42,21.0,0.7931219544706033,56.54689037292404,54.62627886281527,156.04965439706496,94.60995060176548,94.6099506017655,94.60995060176548,94.60995060176546,91.97083989181655
43,21.5,0.7725813618988051,53.11558668921349,52.050515427701825,156.04965439706496,98.24713250649866,85.7003008281183,98.24713250649867,98.24713250649866,95.92625015524838
44,22.0,0.6847021720245938,49.6505794496922,48.6605589048998,156.04965439706496,101.92004018039123,86.16471831971678,101.92004018039124,101.92004018039123,100.50923458716946
45,22.5,0.6755924256263155,46.30871036840401,46.77761235113939,156.04965439706496,105.4624214065567,70.08851650572286,105.46242140655669,105.46242140655671,102.62636153898109
46,23.0,0.5694026737297994,43.228224214136375,36.70692600949955,156.04965439706496,108.7277367300804,43.8774552541779,108.72773673008041,108.72773673008041,90.23731168321284
47,23.5,0.5582275135312361,40.519618869762944,39.59422625156356,156.04965439706496,111.59885839511622,19.930580607527855,103.33459581450843,111.59885839511622,11.296003350912313
